Disease  Symptom and Sign,Patients with the following prior conditions are excluded: History of ventricular arrhythmias or myocardial infarction.
Disease  Symptom and Sign,Patients with the following prior conditions are excluded: Unexplained temperature >= 38.5 C for 7 days or chronic diarrhea (>= three stools daily) for 15 days  if occurring within 30 days prior to study entry.
Disease  Symptom and Sign,Patients with the following symptoms or conditions are excluded: Active cytomegalovirus disease.
Disease  Symptom and Sign,Patients with the following symptoms or conditions are excluded: Evidence of retinal vascular or related infectious disease or other retinal lesions that would interfere with the ability to detect responses to therapy or progression.
Disease  Symptom and Sign,Patients with the following symptoms or conditions are excluded: PER AMENDMENT 4/25/96: Retinal detachment not scheduled for surgical repair  in all eyes meeting other eligibility criteria
Disease  Symptom and Sign,Patients with vascular insufficiency of lower limbs that is severe enough to interfere with the evaluation of the patient.
Disease  Symptom and Sign,PER AMENDMENT 4/25/96: Presence of CMV retinal lesions that are only in areas of the retina which cannot be photographed.
Disease  Symptom and Sign,Percutaneous revascularization  if required or planned  must occur prior to randomization
Disease  Symptom and Sign,peripheral vascular disease
Disease  Symptom and Sign,Peritonitis episode less than 6 weeks before enrolment
Disease  Symptom and Sign,Pleural effusion or ascites that causes respiratory compromise.
Disease  Symptom and Sign,Polytraumatized patients with an ISS > 18 Controls: healthy volunteers
Disease  Symptom and Sign,poorly controlled diabetes (HbA1c > 7.0)
Disease  Symptom and Sign,Positive Helicobacter pylori serology.
Disease  Symptom and Sign,positive serology to AgHbS  HCV or HIV
Disease  Symptom and Sign,Positive testing for hepatitis B  hepatitis C or HIV at screening
Disease  Symptom and Sign,Positive testing for hepatitis B  hepatitis C or HIV at screening
Disease  Symptom and Sign,Positive testing for hepatitis B  hepatitis C or HIV at screening
Disease  Symptom and Sign,Positive testing for hepatitis B  hepatitis C or HIV at screening
Disease  Symptom and Sign,Positive testing for hepatitis B  hepatitis C  or HIV at screening.
Disease  Symptom and Sign,Positive testing for hepatitis B  hepatitis C  or HIV at screening.
Disease  Symptom and Sign,Post Acute Coronary Syndrome
Disease  Symptom and Sign,Postoperative/posttraumatic critically ill patients admitted to the intensive care unit
Disease  Symptom and Sign,Postoperative/posttraumatic critically ill patients admitted to the intensive care unit
Disease  Symptom and Sign,PPROM before 22 weeks
Disease  Symptom and Sign,Preeclampsia or eclampsia
Disease  Symptom and Sign,Pre-operative signs and symptoms of hypofunction of the HPA axis
Disease  Symptom and Sign,Presence of a detectable  volitionally-activated EMG signal from the paretic wrist or finger extensors (ECR or EDC)
Disease  Symptom and Sign,Presence of a zygomycete in culture associated with clinical or radiological abnormalities compatible with fungal invasive infection.
Disease  Symptom and Sign,Presence of major active psychiatric disease
Disease  Symptom and Sign,Presence of multiple co-morbidities such as poorly controlled diabetes  dialysis-dependant renal failure  hepatic failure
Disease  Symptom and Sign,Presence of nonmotor simple partial seizures only.
Disease  Symptom and Sign,Presence of primary generalized epilepsies or seizures  such as absences  myoclonic epilepsies  Lennox-Gastaut syndrome.
Disease  Symptom and Sign,Previous intracranial hemorrhage or brain surgery within the past twelve months
Disease  Symptom and Sign,Prior personal history of Guillain-Barr?? syndrome.
Disease  Symptom and Sign,Profound hypoxia or hypercarbia as defined as a PaO2 level less than 50 or a PaCO2 level of greater than 60.
Disease  Symptom and Sign,Psychiatric illness on meds
Disease  Symptom and Sign,Psychotic or bipolar disorder
Disease  Symptom and Sign,Refractive error between six diopters of myopia and five diopters of hyperopia with regular astigmatism of any amount
Disease  Symptom and Sign,refusal of the patient or close relative for participating in the study
Disease  Symptom and Sign,Registered and followed for RAS at the same site at which they are being followed for SELECT
Disease  Symptom and Sign,renal insufficiency (Creat > 2.0)
Disease  Symptom and Sign,Restrictive or obstructive cardiomyopathy  constrictive pericarditis  pericardial tamponade  or other conditions in which cardiac output is dependent on venous return
Disease  Symptom and Sign,Restrictive or obstructive cardiomyopathy  constrictive pericarditis  pericardial tamponade  other conditions in which cardiac output was dependent on venous return  or for subjects expected to have low filling pressures
Disease  Symptom and Sign,Ruptured aneurysm after endoprosthesis (Deleted by amendment n>= 1 at the request of AFSSAPS)
Disease  Symptom and Sign,Score of > 0.5 on the ACTG AIDS dementia complex staging test
Disease  Symptom and Sign,second or third degree heart block without a pacemaker
Disease  Symptom and Sign,Secondary Hypertension
Disease  Symptom and Sign,Seizure disorder or traumatic brain injury.
Disease  Symptom and Sign,Serious cardiovascular disease  wearing a pacemaker
Disease  Symptom and Sign,serious infection)
Disease  Symptom and Sign,Serious medical condition including but not limited to: Uncontrolled hypertension
Disease  Symptom and Sign,Serious mental illness which makes them unsuitable for interviewing (accommodation will be made for HIV-related cognitive deficits & related illnesses)
Disease  Symptom and Sign,Severe arrhythmia
Disease  Symptom and Sign,severe behavioral or psychological symptoms in dementia (BPSD) judged by a geriatrician
Disease  Symptom and Sign,Severe dementia
Disease  Symptom and Sign,severe illnesses  judged by a geriatrician
Disease  Symptom and Sign,Severe liver disease
Disease  Symptom and Sign,severe malnutrition)
Disease  Symptom and Sign,Severe migraine  epilepsy
Disease  Symptom and Sign,Severe respiratory insufficiency
Disease  Symptom and Sign,severe somatic disorders
Disease  Symptom and Sign,Severe  known hepatic insufficiency
Disease  Symptom and Sign,Severe  known renal insufficiency
Disease  Symptom and Sign,Show evidence of clinically significant disease (cardiac  respiratory  gastrointestinal  renal disease  etc) that  in the opinion of the investigator  could affect either the patient's safety or the conduct of the study.
Disease  Symptom and Sign,Show evidence of significant  active  hepatic disease
Disease  Symptom and Sign,Sickle cell disease( SS SC  SBETA O  SDpunjab) and control without sickle cell disease
Disease  Symptom and Sign,Significant cardiac disease or central nervous system lesions.
Disease  Symptom and Sign,Significant hemoptysis within one year prior to Study Day 1.
Disease  Symptom and Sign,Significant liver disease (GOT > 2x upper limit) or spontaneous INR > 1.5)
Disease  Symptom and Sign,Significant neurologic/psychiatric disorders
Disease  Symptom and Sign,Significant recent (within past 3 months) risk of committing suicide
Disease  Symptom and Sign,Significant symptomatic cardiac disease.
Disease  Symptom and Sign,Significant underlying medical condition that could impair continuous participation in study.
Disease  Symptom and Sign,Significant underlying medical condition that could impair continuous participation in study.
Disease  Symptom and Sign,Signs of liver impairment shown as elevated serum ALT or serum bilirubin
Disease  Symptom and Sign,Soft tissue disease that has been irradiated in the past 2 months is not assessable as measurable disease
Disease  Symptom and Sign,Soft tissue disease within a prior irradiated field must have progressed to be considered assessable
Disease  Symptom and Sign,Spastic cerebral palsy
Disease  Symptom and Sign,stenoses of bypass grafts
Disease  Symptom and Sign,Steven-Johnson syndrome  bronchospasm  or hypotension)
Disease  Symptom and Sign,stroke
Disease  Symptom and Sign,Stroke or Transient Ischemic Attack (TIA) within 3 months prior to inclusion
Disease  Symptom and Sign,Study partner or caregiver to assure compliance
Disease  Symptom and Sign,Subject has a concurrent chronic or acute illness or other condition that might confound the results of safety assessments or that might increase risk to the subject
Disease  Symptom and Sign,Subject has a history of clinically significant endocrine (except for Type 2 diabetes mellitus)  gastrointestinal  cardiovascular  hematological  hepatic  immunological  renal  respiratory  or genitourinary abnormalities or diseases
Disease  Symptom and Sign,Subject has a history of seizures  any tic disorder  or a current diagnosis and/or a known family history of Tourette's Disorder
Disease  Symptom and Sign,Subject has a history of stroke  chronic seizures  or major neurological disorder
Disease  Symptom and Sign,Subject has a known family history of sudden cardiac death or ventricular arrhythmia
Disease  Symptom and Sign,Subject has a major residual neurological deficit (stroke scales: Barthel >= 60  NIH >=  15 or Rankin > 3) at pre-procedure neurological exam.
Disease  Symptom and Sign,Subject has a recent history of eye infection or other inflammatory eye conditions
Disease  Symptom and Sign,Subject has any condition  which precludes compliance with study and/or device instructions.
Disease  Symptom and Sign,Subject has congestive heart failure
Disease  Symptom and Sign,Subject has glaucoma or is blind
Disease  Symptom and Sign,Subject has had a stroke or retinal artery occlusion within one (1) month prior to index procedure.
Disease  Symptom and Sign,Subject has had a transient ischemic attack (TIA) or amaurosis fugax within 48 hours prior to index procedure.
Disease  Symptom and Sign,Subject has had active bleeding diathesis requiring blood transfusion within one (1) month prior to index procedure.
Disease  Symptom and Sign,Subject has had prior abdominal surgery of the gastrointestinal tract other than uncomplicated procedures that would be unlikely to lead to bowel obstruction based on the clinical judgment of the investigator.
Disease  Symptom and Sign,Subject has history of a blood or platelet related disorder including prior deep venous thrombosis
Disease  Symptom and Sign,Subject has peripheral vascular disease  which precludes safe femoral artery sheath insertion.
Disease  Symptom and Sign,Subject has renal insufficiency
Disease  Symptom and Sign,Subject has type 1 diabetes
Disease  Symptom and Sign,Subject is both HIV positive and HCV positive (must be viremic for HCV  not just antibody positive).
Disease  Symptom and Sign,Subject is known or is suspected to suffer from intestinal obstruction.
Disease  Symptom and Sign,Subject is suffering from dementia.
Disease  Symptom and Sign,Subject may not have uncorrected electrolyte imbalance.
Disease  Symptom and Sign,Subjects in this group experience increased premature mortality and increased risk of microvascular and cardiovascular complications (25).
Disease  Symptom and Sign,Subjects is currently considered a suicide risk  has previously made a suicide attempt or has a prior history of  or is currently demonstrating suicidal ideation
Disease  Symptom and Sign,Subjects must be free of any clinically significant disease that requires a physician's care and/or would interfere with study evaluations  procedures or participation.
Disease  Symptom and Sign,Subjects must be free of any clinically significant diseases other than hyperlipidemia or coronary heart disease that would interfere with study evaluations.
Disease  Symptom and Sign,Subjects must be free of any clinically significant diseases other than hyperlipidemia or coronary heart disease that would interfere with study evaluations.
Disease  Symptom and Sign,subjects must be free of any clinically significant diseases other than hyperlipidemia or coronary heart disease that would interfere with study evaluations.
Disease  Symptom and Sign,Subjects must be generally healthy but enrolled with stable chronic illness if well controlled.
Disease  Symptom and Sign,Subjects must have a pre-established primary clinical diagnosis of COPD.
Disease  Symptom and Sign,Subjects must have documented coronary heart disease (CHD)
Disease  Symptom and Sign,Subjects must have documented coronary heart disease (CHD)
Disease  Symptom and Sign,Subjects must meet all the following criteria in order to be included in the study.
Disease  Symptom and Sign,Subjects must meet all the following criteria in order to be included in the study.
Disease  Symptom and Sign,Subjects who are poor medical risks because of active nonmalignant systemic disease.
Disease  Symptom and Sign,Subjects who are positive for HIV antibodies.
Disease  Symptom and Sign,Subjects who have acute or unstable medical illness or organic failure.
Disease  Symptom and Sign,Subjects with a pacemaker or persistent LBBB
Disease  Symptom and Sign,Subjects with a prior history of depression (but not currently depressed) are allowed in the study.
Disease  Symptom and Sign,Subjects with concurrent infectious disease.
Disease  Symptom and Sign,Subjects with moderate or severe aortic stenosis  aortic regurgitation  mitral stenosis or mitral regurgitation
Disease  Symptom and Sign,Subjects with recurrent head and neck cancer with no clinically measurable distant disease as well as those subjects in whom distant disease was of low volume and local and regional palliation is clinically warranted will be eligible.
Disease  Symptom and Sign,Suffer from a serious and persistent mental illness (SMI)
Disease  Symptom and Sign,Supra-renal thoracic-abdominal aneurysm
Disease  Symptom and Sign,Suspected or known ulcerative colitis
Disease  Symptom and Sign,Suspected seizure at the onset of stroke.
Disease  Symptom and Sign,Symptomatic as evidenced by transient ischemic attack or non-disabling stroke in the hemisphere supplied by the target vessel within 180 days of procedure
Disease  Symptom and Sign,Symptomatic cardiomyopathy.
Disease  Symptom and Sign,Symptomatic congestive heart failure
Disease  Symptom and Sign,Symptomatic is defined as carotid stenosis associated with ipsilateral transient or visual TIA evidenced by amaurosis fugax  ipsilateral hemispheric TIAs or ipsilateral ischemic stroke within 6 months prior to enrollment.
Disease  Symptom and Sign,Symptomatic ischemic heart disease (CCS class 1-4  Braunwald class IB  IC  and/or objective evidence of myocardial ischemia)
Disease  Symptom and Sign,Symptomatic liver or kidney disease  insulin requiring diabetes or type 2 diabetes requiring oral anti-diabetic agents.
Disease  Symptom and Sign,Symptomatic pancreatitis.
Disease  Symptom and Sign,symptomatic peripheral vascular disease (claudication)
Disease  Symptom and Sign,symptomatic peripheral vascular disease (claudication)
Disease  Symptom and Sign,symptoms (stable or unstable angina pectoris) or objective evidence of myocardial ischemia
Disease  Symptom and Sign,Target lesion is within the internal carotid artery and/or involves the bifurcation of the CCA.
Disease  Symptom and Sign,Technical constraints (validation of experience form) : Trained operator (at least 15 endoprosthesis in asymptomatic patients)  Endovascular materials at disposal
Disease  Symptom and Sign,The common carotid artery ostium has stenosis that requires treatment.
Disease  Symptom and Sign,The last chemotherapy must have been at least 4 weeks prior to study drug administration.
Disease  Symptom and Sign,The presence of any of the following diseases or another disease that the investigator believes to be a contraindication to participation in the protocol: Asthma if treated with systemic or daily inhaled corticosteroids in the last 6 months (Intermittent 
Disease  Symptom and Sign,The presence of any of the following will exclude a subject from study enrollment: Subject has dysphagia
Disease  Symptom and Sign,The presence of ipsilateral intracranial stenosis that requires treatment.
Disease  Symptom and Sign,The presence of severe liver disease with cirrhosis  recent active hepatitis  active chronic hepatitis  ALT or AST >3 x ULN  biliary obstruction with hyperbilirubinemia (total bilirubin >2 x ULN)
Disease  Symptom and Sign,The study center will determine if you meet all of the criteria
Disease  Symptom and Sign,The study center will determine if you meet all of the criteria
Disease  Symptom and Sign,The subject should be excluded if peripheral neuropathy  macrocytic anemia  or myxedema is present.
Disease  Symptom and Sign,These may include hyperthyroidism  hypothyroidism  uncontrolled diabetes mellitus  coronary heart disease  ischemic heart disease  elevated intraocular pressure  prostatic hypertrophy.
Disease  Symptom and Sign,These symptoms must include knee joint pain  and may include crepitus  swelling and/or effusion of the knee.
Disease  Symptom and Sign,This exclusion would include individuals with orthopedic  cardiac  or pulmonary disorders which preclude proper positioning on the myometry testing table  or restrict their ability to tolerate repeated maximum muscle contractions.
Disease  Symptom and Sign,thrombus in target lesion as visualized by angiography
Disease  Symptom and Sign,throughout the study and for 3 months after the study.
Disease  Symptom and Sign,Thyroid disease
Disease  Symptom and Sign,transient ischemic attack
Disease  Symptom and Sign,Tuberculous  diabetic  or hypertensive retinopathy  or other retinal lesions that would interfere with measurements of response or progression.
Disease  Symptom and Sign,Tumorous disease
Disease  Symptom and Sign,Type 1 Diabetes
Disease  Symptom and Sign,Type 2 diabetic patients with Mild non-prolipherative retinopathy fulfilling the inclusion criterion.
Disease  Symptom and Sign,Ulcers
Disease  Symptom and Sign,Unable to communicate with local study staff
Disease  Symptom and Sign,Uncontrolled cardiac arrhythmias
Disease  Symptom and Sign,Uncontrolled cardiac conditions or severe unstable medical illnesses
Disease  Symptom and Sign,uncontrolled diabetes mellitus
Disease  Symptom and Sign,Uncontrolled high blood pressure  uncontrolled diabetes mellitus  unstable angina  symptomatic congestive heart failure (CHF)  myocardial infarction (MI) within 6 months  or uncontrolled arrhythmia.
Disease  Symptom and Sign,Uncontrolled hypertension
Disease  Symptom and Sign,Uncontrolled hypertension
Disease  Symptom and Sign,Uncontrolled hypertension
Disease  Symptom and Sign,Uncontrolled maternal illness
Disease  Symptom and Sign,Uncontrolled or secondary hypertension
Disease  Symptom and Sign,Uncontrolled severe arterial hypertension
Disease  Symptom and Sign,Uncontrolled systemic illness.
Disease  Symptom and Sign,Underlying liver disease
Disease  Symptom and Sign,Unmixed infection with P
Disease  Symptom and Sign,Unstable angina
Disease  Symptom and Sign,Unstable angina pectoris
Disease  Symptom and Sign,Untreated and uncontrolled hypertension
Disease  Symptom and Sign,Untreated endocrine disorders such as hypothyroidism  hypopituitarism  hypogonadism detected by pre-operative measurement of TSH  FT4  LH  FSH and free testosterone
Disease  Symptom and Sign,Untreated thyroid disease (hypo or hyperthyroidism)
Disease  Symptom and Sign,upper extremity hemiplegia due to hemorrhagic or nonhemorrhagic stroke
Disease  Symptom and Sign,Urodynamic Stress Incontinence
Disease  Symptom and Sign,Ventricular arrythmias requiring medical or defibrillatory intervention
Disease  Symptom and Sign,Vitreous syneresis or posterior vitreous detachment
Disease  Symptom and Sign,Vitreous syneresis or posterior vitreous detachment
Disease  Symptom and Sign,Weight losses was clinically associated with AIDS-related wasting and not related to any other disease process
Disease  Symptom and Sign,With a current diagnosis of irritable bowel syndrome (IBS) constipation predominant or alternators.
Disease  Symptom and Sign,with contradiction of cardiac and pulmonary diseases
Disease  Symptom and Sign,without contradiction of cardiac and pulmonary diseases
Disease  Symptom and Sign,You cannot be in this study if you any of the following: History of cardiac disease  with New York Heart Association Class II or greater with congestive heart failure
Disease  Symptom and Sign,You have Major Depressive Disorder  an Anxiety Disorder  or some other psychiatric illnesses that the doctor will ask you about.
Disease  Symptom and Sign,You have uncontrolled narrow angle glaucoma.
Disease  Symptom and Sign,You may be eligible for this study if you: Are HIV-positive.
Disease  Symptom and Sign,Confirmed sodic depletion.
Disease  Symptom and Sign,Inclusion Criteria: Symptomatic Chiari malformation
Disease  Symptom and Sign,similar findings in a first degree relative.
Disease  Symptom and Sign,Co-existing Condition: Patients with the following conditions or symptoms are excluded.
Disease  Symptom and Sign,Co-existing Condition: Patients with the following conditions or symptoms are excluded:
Disease  Symptom and Sign,Co-existing Condition: Patients with the following symptoms or conditions are excluded:
Disease  Symptom and Sign,Co-existing Condition: Patients with the following symptoms or conditions are excluded:
Disease  Symptom and Sign,Co-existing Condition: Patients with the following symptoms or conditions are excluded:
Disease  Symptom and Sign,Co-existing Condition: Patients with the following symptoms or conditions are excluded:
Enrollment in other studies,Inclusion Criteria: Patient has completed the 12 week double blind treatment of study CHTF919N2201
Enrollment in other studies,Another member of the same household is participating in this study.
Enrollment in other studies,Participation in any HIV vaccine trials
Enrollment in other studies,Patients in Phase IV studies may be eligible.
Enrollment in other studies,Subjects participating in the protocol entitled 'IRB: 0701014
Enrollment in other studies,Patients included in others clinical trials of imagery.
Enrollment in other studies,Inclusion Criteria: Post-angioplasty patients who had previously participated in an RCT designed to motivate multi-behavior change.
Enrollment in other studies,Coenrolled in any other HIV treatment or investigational drug trial
Enrollment in other studies,Have participated in a clinical trial of an investigational drug or device within 30 days before randomization
Enrollment in other studies,Participated in a previous clinical trial of Exelon.
Enrollment in other studies,Inclusion Criteria: Participation in a previous MPC-7869 randomized protocol
Enrollment in other studies,Have participated in a study involving administration of an investigational compound within 3 months of Visit 1 (Screening)  or within 5 half-lives of the previous investigational compound  whichever is longer  or who have been previously treated with E20
Enrollment in other studies,Participation in any previous clinical trial conducted by Orexigen Therapeutics
Enrollment in other studies,Subjects enrolled in another experimental (interventional) protocol within the past 30 days prior to Screening.
Enrollment in other studies,Ongoing participation in any other therapeutic clinical trial.
Enrollment in other studies,participation on another clinical trial at the same time
Enrollment in other studies,Not currently enrolled in another medical study
Enrollment in other studies,Previous participation in an MPC-7869 clinical study.
Enrollment in other studies,Are enrolled in another anti-HIV drug study while participating in this study.
Enrollment in other studies,Participation in an intervention study (including psychological studies) in past 6 weeks.
Enrollment in other studies,Participation in another clinical study
Enrollment in other studies,Participation in another clinical trial within the last 30 days
Enrollment in other studies,Participation in other clinical trial
Enrollment in other studies,participation in other trials
Enrollment in other studies,Participation in other trials
Enrollment in other studies,Prior enrolment in the POISE-2 pilot trial
Enrollment in other studies,- Subjects must NOT meet any of the following exclusion criteria: Subjects enrolled in another experimental (interventional) protocol within the past 30 days prior to Screening.
Enrollment in other studies,Concurrently participating in another clinical study  at any time during the study period  in which the subject has been or will be exposed to an investigational or a non-investigational product (pharmaceutical product or device).
Enrollment in other studies,Enrolled in other studies at the same time
Enrollment in other studies,Enrollment in any other clinical trial
Enrollment in other studies,Exclusion Criteria: Will not be eligible if not a part of the previous study
Enrollment in other studies,Must have been in the previous study.
Enrollment in other studies,Participation in another trial that may influence the results of this study
Enrollment in other studies,Participation in any other clinical trial or use of an investigational product within 30 days of entry into the study.
Enrollment in other studies,Participation in any other interventional clinical trial within 30 days prior to enrollment  or planned participation in another interventional clinical trial prior to termination of the subject's participation in the study.
Enrollment in other studies,Participation in other clinical trial within 30 days prior to inclusion
Enrollment in other studies,Participation in other investigational trial within 30 days.
Enrollment in other studies,Participation in other trials
Enrollment in other studies,Participation with 30 days in investigational study.
Enrollment in other studies,Patient has been excluded from other multi-institutional trials
Enrollment in other studies,Patient is currently enrolled in another investigational drug or device study
Enrollment in other studies,Patient is participating in another clinical study that may have an impact on the study endpoints.
Enrollment in other studies,Patients currently enrolled in ACTG 051 who have not reached the study end points but who meet the entry criteria for ACTG 144 may be co-enrolled in ACTG 144.
Enrollment in other studies,Patients participating in an experimental drug/device study or any clinical trial within the previous 30 days prior to Screening.
Enrollment in other studies,Patients who are participating in another study that requires Ethics Committee approval
Enrollment in other studies,Previous participation in this trial
Enrollment in other studies,Simultaneous participation in any other interventional clinical trial
Enrollment in other studies,Simultaneous participation in any other interventional clinical trial
Enrollment in other studies,Subject has participated in  is participating in  or plans to participate in another clinical study that may affect either the pre-procedure or follow-up results.
Enrollment in other studies,Subject is currently participating in another clinical trial with an investigation product/device (or within 30 days of screening).
Enrollment in other studies,Subjects who have participated in another clinical trial with 28 days of study start.
Enrollment in other studies,Have participated in any drug or device trial in the last 4 weeks or plan to participate in any other study.
Enrollment in other studies,Have participated in any investigational drug or device trial in the last 4 weeks or plan to participate in any other study during the year.
Enrollment in other studies,participation in another trial
Enrollment in other studies,Patients who are currently enrolled in another investigational study or registry that would directly impact the treatment or outcome of the current study
Enrollment in other studies,Use of an investigational drug or participation in an investigational study within 30 days prior to administration of the study medication.
Enrollment in other studies,Use of an investigational drug or participation in an investigational study within 30 days prior to administration of the study medication.
Enrollment in other studies,Use of an investigational drug or participation in an investigational study  within 30 days prior to administration of the study medication.
Enrollment in other studies,Have not participated in any clinical trial using investigational product within past month
Enrollment in other studies,Having received an investigational product within the last 12 weeks preceding the trial
Enrollment in other studies,Inclusion Criteria : Previously enrolled in study GRC28 and received 2 vaccinations of the assigned lot.
Enrollment in other studies,This study will include thirty males and females who took part in a previous study of a single oral dose of vitamin D.
Enrollment in other studies,Enrollment in another clinical trial in which AZT is a treatment.
Enrollment in other studies,Exposure to another investigational drug within 14 days prior to start of study treatment.
Enrollment in other studies,Have received another investigational agent within the 4 weeks before administration of test drug
Enrollment in other studies,Participation in another drug trials or planned use of vascular interventions within the previous 30 days
Enrollment in other studies,Participation in any other clinical trial involving another investigational agent within 4 weeks prior to first dose of study agent.
Enrollment in other studies,Subjects who have participated in another clinical trial within 28 days of study start
Enrollment in other studies,Use of investigational drug or participation in an investigational study  within 30 days prior to administration of the study medication
Enrollment in other studies,Use of investigational drug or participation in an investigational study  within 30 days prior to administration of the study medication
Enrollment in other studies,Use of any experimental HIV therapy or participation in another experimental protocol within three (3) months of pre-study screening
Enrollment in other studies,Enrollment in other trials designed to modify post-procedure behaviors.
Enrollment in other studies,Enrollment in other trials designed to modify post-procedure behaviors.
Enrollment in other studies,Use of investigational drug or participation in an investigational study  within 30 days prior to administration of the study medication
Enrollment in other studies,Enrollment in a conflicting trial
Enrollment in other studies,Currently participating in an investigational drug or another device study that has not completed the primary endpoint  or subject to inclusion in another investigational drug or another device study during follow-up of this study
Enrollment in other studies,has participated in any other investigational drug study or was exposed to an investigational agent or device within 30 days of randomization
Enrollment in other studies,Patient who participated in any prior DHEA study or administration of DHEA within the past 3 months
Enrollment in other studies,Subject has participated in any investigational clinical or vaccine trial within 30 days prior to the first dose of study drug
Enrollment in other studies,participated in another investigational study within 4 weeks prior to the prestudy (screening) visit
Enrollment in other studies,Enrollment in another treatment protocol that expressly prohibits concomitant treatment with zidovudine (AZT).
Ethnicity,Patients must identify their ethnicity as Latino or Hispanic
Ethnicity,Self-identified African Americans  English speaking African-born individuals and Latinos.
Ethnicity,Inclusion Criteria: Caucasian men and women
Ethnicity,Inclusion Criteria: Patients must be self-identified as African-Americans.
Ethnicity,Self-identify as being Latino/Hispanic.
Ethnicity,Inclusion Criteria: Patients must be self-identified as African-Americans.
Ethnicity,Inclusion Criteria: Healthy male non-asian subjects
Ethnicity,Inclusion Criteria: Caucasian
Ethnicity,African-Americans.
Ethnicity,Latino or Hispanic
Exercise,Not currently exercising  defined as engaging in an average of less than 60 minutes of exercise/week during the last month
Exercise,Physician has placed no restrictions on physical exercise
Exercise,exercise < 20 min / day two days a week 
Exercise,amount of physical activity exceeds 120 minutes of moderate exercise per week 
Exercise,moderate exercise examples: brisk walking  golfing  gardening  housework  house painting 
Exercise,no concurrent regular exercise of 3 or more hours a week 
Exercise,subjects who exercise vigorously 
Exercise,ability to walk for exercise 
Exercise,performs insufficient exercise 
Exercise,performance of exercise training at regular intervals (> once per week) at a moderate to vigorous intensity at any time in the 6 weeks prior to study entry
Exercise,current participation in a regular exercise program 
Exercise,inability to perform bicycle exercise test 
Exercise,heavy exercise within 24 hours before study entry evaluations are done
Exercise,able to exercise > 6 minutes on the treadmill 
Exercise,initiation of an exercise program within 4 weeks of screening or initiation of an exercise program during the study
Gender,female
Gender,Females or Males
Gender,Gender: Female
Gender,Genders Eligible for Study: Both
Gender,Genders Eligible for Study: Female
Gender,Genders Eligible for Study: Male
Gender,If female 
Gender,Inclusion Criteria: Female
Gender,Inclusion Criteria: Female gender
Gender,Inclusion Criteria: Males and Females
Gender,Inclusion/Exclusion Criteria: Male and Female
Gender,Male and female patients will be eligible for enrollment
Gender,male sex
Gender,Males and females
Life Expectancy,Clinical parameters: Life expectancy > 2 months
Life Expectancy,Exclusion Criteria: life expectancy < 24 hours
Life Expectancy,Exclusion Criteria: Life expectancy below 72 hours 
Life Expectancy,Life expectancy < 1 year
Life Expectancy,Life expectancy > 12 weeks
Life Expectancy,Life expectancy > 6 months
Life Expectancy,Life expectancy > 6 months.
Life Expectancy,Life expectancy >12 weeks.
Life Expectancy,Life expectancy greater than 3 months.
Life Expectancy,Life expectancy Not specified
Life Expectancy,life expectancy of at least 12 weeks
Life Expectancy,Life expectancy of at least 2 years.
Life Expectancy,Life expectancy of at least 3 months.
Life Expectancy,Life expectancy of at least 6 months
Life Expectancy,Life expectancy of at least 6 months.
Life Expectancy,Patient life expectancy is less than 12 months
Life Expectancy,Patient must have a life expectancy of at least 3 months
Life Expectancy,Patient with a life expectancy less than the follow-up period (5 years)
Life Expectancy,Patients whose life expectancy is less than 12 months
Life Expectancy,Subject's life expectancy is less than twelve months.
Literacy or Spoken Language,Exclusion Criteria: inability to read or understand English
Literacy or Spoken Language,Exclusion Criteria: Non-English speaking
Literacy or Spoken Language,Ability to read and understand English  Dutch  Danish  Flemish  French  German  Italian  Spanish or Swedish to ensure compliance with cognitive testing and study visit procedures.
Literacy or Spoken Language,Able to read and write in the study related documents translated into the primary local language
Literacy or Spoken Language,Able to speak and read English
Literacy or Spoken Language,Able to understand and speak English
Literacy or Spoken Language,English-speaking
Literacy or Spoken Language,inadequate knowledge of the Swedish language
Literacy or Spoken Language,Inclusion Criteria: English speaking
Literacy or Spoken Language,Non-English or Spanish speaking with no relative present who is fluent in reading and comprehending English or Spanish.
Literacy or Spoken Language,non-english speaking caregivers/parents
Literacy or Spoken Language,poor understanding of French language
Literacy or Spoken Language,Spanish-speaking if individual site allows
Literacy or Spoken Language,Speak English or Spanish
Literacy or Spoken Language,Speaks English
Literacy or Spoken Language,Subjects must be able to read and write in English.
Literacy or Spoken Language,Subjects must have a reliable caregiver who can read  understand and speak English or Spanish.
Literacy or Spoken Language,Subjects must have a reliable caregiver who can read  understand and speak same language.
Literacy or Spoken Language,Unable to understand and speak English
Literacy or Spoken Language,Patient must be able to read and speak English and willing to sign an informed consent in English
Literacy or Spoken Language,Patients must be able to complete a questionnaire in either English or Spanish.
Literacy or Spoken Language,Patients must be able to provide informed consent in English.
Neoplasm Status,Exclusion Criteria: Known or suspect estrogen-dependent neoplasia
Neoplasm Status,Any history of lymphoproliferative disorder.
Neoplasm Status,bone metastasis) as clinically indicated is allowed as long as it is not evidence of progressive disease (see 4.5.2)
Neoplasm Status,Exclusion Criteria: clinical evidence of metastatic disease
Neoplasm Status,Accepts Healthy Volunteers: Confirmed diagnosis of a newly diagnosed glioblastoma multiforme or recurrent/progressive glioblastoma multiforme  anaplastic astrocytoma  or anaplastic oligodendroglioma.
Neoplasm Status,Accepts Healthy Volunteers: Confirmed diagnosis of malignant melanoma
